Match_ID,GameMode
6788524131,15
6787600955,2
6787502671,2
6787082451,22
6785944838,2
6785874242,2
6785742894,22
6785618247,22
6785523914,22
6785434143,22
6785122600,22
6784689869,22
6783816499,22
6779570093,22
6779517876,22
6776514176,2
6776393971,2
6776291692,2
6776118258,22
6775882710,22
6775713790,22
6775481867,22
6775310186,22
6774769290,2
6774766721,1
6774678782,1
6774578671,22
6774523688,15
6774365250,22
6774286462,22
6773933847,22
6773817725,22
6773794382,15
6773789690,15
6773610316,15
6773526414,15
6773465024,15
6773398153,15
6772285009,15
6772176756,15
6772130240,15
6771931283,15
6771877262,15
6771836956,15
6771192621,15
6770288599,15
6769308132,15
6769266137,15
6769213070,15
6768851837,15
6768829077,15
6768809395,15
6768186413,15
6768149830,15
6767370433,15
6767331442,15
6767312662,15
6766298133,15
6766259844,15
6766221904,15
6765942923,15
6765907637,15
6765890176,15
6765873362,15
6765851601,15
6765827086,15
6765801794,15
6759639885,15
6758801301,15
6758274509,15
6758256969,15
6757710840,15
6757378283,15
6756599326,22
6756329872,15
6756283830,15
6756232914,15
6756106694,15
6756055095,15
6756027559,15
6755986979,15
6755896678,23
6729285325,22
6729182980,22
6728510892,22
6727344040,23
6594392619,22
6594334376,22
6564276911,22
6564193656,22
6561690941,22
6561666719,22
6561625295,22
6561574265,22
6550391848,22
6550323193,22
6550201345,22
6550131548,22
6550018229,22
6549912236,22
6549792351,22
6536864878,22
6536834049,22
6536785784,22
6527493844,22
6526973257,22
6517108588,22
6517041804,22
6486119986,22
6451817895,1
6451710192,1
6451702875,1
6425327349,1
6415149145,1
6415096937,1
6415025287,1
6414928555,1
6411515554,1
6406609147,1
6404839140,20
6404779369,3
6404736444,3
6402971414,18
6402923892,1
6402855231,4
6399359178,4
6399305496,1
6399259377,1
6395884035,15
6395808888,1
6392188138,1
6392097098,1
6392043484,1
6391970994,1
6391862796,22
6390139160,22
6390080429,1
6390035706,1
6389981867,22
6388237039,1
6388154248,1
6386433424,1
6386366016,1
6381435705,22
6381383491,22
6381321530,20
6381240676,22
6381175900,22
6379391610,22
6379325688,22
6379239936,22
6379189336,15
6368477008,22
6368008422,23
6367003883,22
6366841754,22
6366734994,22
6366637713,22
6366443016,22
6359835629,22
6359787205,22
6359730342,22
6359685567,22
6359586996,22
6359518406,22
6359454465,22
6359264359,22
6359232068,19
6359183634,15
6359038125,22
6358976879,23
6358796281,4
6358705463,22
6358061299,22
6357936738,22
6357927664,22
6357859979,22
6357731298,19
6357671530,19
6357563808,22
6357238801,19
6357186063,19
6357091123,19
6356985221,22
6356916407,22
6355076740,22
6354240786,11
6354197471,20
6354158184,20
6354107639,22
6354024707,22
6353950149,19
6353946357,19
6353872740,19
6353439596,22
6353357114,22
6351855495,22
6349823121,22
6349768360,15
6348846359,20
6348704226,20
6348586731,19
6346882363,19
6346795319,19
6346732411,23
6345939901,19
6345053282,19
6344964349,19
6344884209,19
6344764775,19
6343476024,19
6343343173,19
6342282661,19
6342207973,19
6340600345,19
6337034544,19
6336646054,19
6336531524,19
6336377971,19
6336323142,19
6336304185,19
6334812311,19
6334633981,19
6334575286,19
6334523647,19
6333123586,19
6333066295,19
6332420541,19
6331957040,19
6331818901,19
6331676488,19
6331059486,19
6331029081,19
6328358110,19
6328287112,19
6326918842,19
6326889905,19
6326821294,19
6326749290,19
6326645184,19
6326593081,19
6326563031,19
6325134603,19
6315414285,15
6315383740,15
6315319553,15
6313828336,15
6312883615,22
6312838459,22
6312798949,22
6312757133,22
6312726777,23
6312290401,15
6312260068,15
6312184952,15
6310280554,15
6310259909,15
6310236773,15
6310189204,22
6310145619,22
6310093886,15
6310002150,15
6309962429,15
6309920949,15
6309771823,15
6309733435,15
6307232443,22
6307176449,22
6305747475,15
6305667942,22
6305571564,22
6305542776,22
6305502270,15
6305466847,15
6305321431,15
6305278644,15
6305227599,15
6305191800,15
6304919447,15
6304847674,15
6304696004,15
6302365794,15
6302326051,15
6302295298,15
6302252427,15
6302211323,15
6302121842,15
6302086600,15
6301951342,15
6300541175,15
6300506442,15
6300471248,15
6300448386,15
6299785769,15
6299276130,15
6299241911,15
6299141590,15
6298959492,15
6298438461,15
6298412968,15
6297972880,15
6297940494,15
6296811707,22
6295242981,22
6295170609,22
6295110444,22
6295049186,22
6294762524,22
6294717431,23
6294641354,22
6294491289,22
6294401904,22
6294317660,15
6294286211,15
6294264200,15
6294233641,15
6293700859,15
6293677703,15
6293626224,15
6293584220,22
6293544281,22
6293508976,22
6293287810,22
6293208995,22
6293048886,22
6292135273,15
6292095305,15
6291404847,22
6291340538,22
6289219620,15
6289159130,22
6289108546,22
6289057996,22
6288990991,22
6288731239,22
6288662708,22
6288607484,15
6288562764,15
6288482131,22
6288301473,22
6287057812,22
6286980271,15
6286241730,22
6286235880,22
6286183302,22
6284038389,22
6283958114,22
6282742182,22
6282294728,15
6277432691,15
6277392065,15
6277340973,15
6277318607,15
6276096611,15
6275102363,15
6275065542,15
6275035089,15
6274912577,22
6274768450,22
6274453597,22
6274403526,23
6274360742,23
6274273381,22
6274211108,22
6274136319,22
6272454517,22
6271710102,15
6271663813,22
6269179599,22
6269139125,15
6269115053,15
6269082869,15
6266841313,22
6266635994,23
6264840344,22
6264559712,22
6263787419,22
6263724090,22
6263681822,22
6263657133,15
6263586885,15
6263335100,22
6263327679,22
6263236144,22
6263065545,22
6262807308,22
6261215625,22
6261130820,22
6260144626,23
6260099454,22
6260007204,22
6259943513,22
6259895472,22
6259816753,22
6259757791,22
6251230502,22
6251132449,22
6250964652,22
6250892335,22
6250793289,22
6250713402,22
6249677312,22
6243839886,22
6243524641,22
6242431566,22
6241142746,22
6241076241,22
6239543542,22
6239383899,22
6239296487,22
6239050272,22
6238872214,22
6238776906,22
6237783798,22
6237633009,22
6230687414,15
6227613838,22
6227506946,15
6227456852,15
6227375397,15
6227186021,15
6227108512,15
6227073285,15
6226869278,15
6226836059,15
6226808183,15
6226766913,15
6220174749,22
6220141425,15
6218920134,15
6217429103,15
6217363654,15
6217308496,22
6217245809,22
6217240725,22
6217192219,15
6217147032,15
6216833315,15
6207662521,15
6094121555,22
6094030891,22
6073780346,15
6073268000,15
6071824674,15
6067208574,15
6065681455,15
6065652882,15
6064964139,15
6064922291,15
6064767538,15
6063359135,15
6062994888,15
6062946707,15
6062544229,15
6062506918,15
6062235591,15
6061520157,15
6059988925,15
6059935286,15
6059818686,15
6059785146,15
6059738225,15
6054926142,15
6054258750,15
6054236150,15
6053863140,15
6053628875,15
6053588628,15
6052808683,15
6052782616,15
6052756948,15
6052703330,15
6052674101,15
6052640940,15
6052597252,15
6052118483,15
6052094533,15
6052030905,15
6051079739,15
6050969957,15
6050814121,15
6050771480,15
6050637253,15
6050590644,15
6050517544,15
6050485807,15
6050415270,15
6049715899,15
6049687180,15
6049660215,15
6049632567,15
6049280558,15
6049234354,15
6049154033,15
6049066310,15
6048948628,15
6048893021,15
6013556674,15
6012129451,15
6011282848,15
6011255949,15
6011152159,15
6011044125,15
6010999436,15
6007639707,22
6007583651,22
6007530835,22
6007312749,22
6006500131,22
6006481285,22
5997568957,22
5997315780,22
5997219678,22
5995406025,22
5980322742,22
5979714573,22
5979156275,22
5979093710,22
5978862055,22
5978808697,22
5978603739,22
5978370308,22
5978186936,22
5975861356,22
5975737765,22
5972478124,22
5972363398,22
5962838089,22
5962529922,22
5962239116,22
5962073479,22
5961459566,22
5961410880,22
5960815887,22
5960691966,22
5960555929,22
5960329865,22
5960295033,22
5960155617,22
5959762052,22
5959714959,22
5959279749,22
5959189726,22
5958929936,22
5958918619,22
5958679290,22
5958074950,22
5957960843,22
5957577013,22
5957311439,22
5957240003,22
5957152223,22
5957103773,1
5957066559,1
5957037185,1
5956391624,22
5954822290,22
5954430618,1
5953153017,22
5953071878,22
5952625949,22
5952260059,22
5952198021,22
5952019069,22
5950966029,22
5950910710,22
5950839988,22
5950433643,22
5950206420,22
5945815305,22
5940458659,22
5940363336,22
5940259727,22
5939964652,22
5927716100,22
5927582328,22
5927164271,22
5892919810,22
5849283606,22
5846395776,22
5820880818,22
5820804564,22
5817309009,22
5814039986,4
5813996866,22
5812017416,22
5811914132,22
5811732120,22
5806559386,22
